location,age_group,date,value,value_7d
DE-BE,00+,2021-10-25,0,175
DE-BE,00+,2021-10-26,33,169
DE-BE,00+,2021-10-27,46,177
DE-BE,00+,2021-10-28,62,204
DE-BE,00+,2021-10-29,32,210
DE-BE,00+,2021-10-30,27,205
DE-BE,00+,2021-10-31,3,203
DE-BE,00+,2021-11-01,1,204
DE-BE,00+,2021-11-02,39,210
DE-BE,00+,2021-11-03,43,207
DE-BE,00+,2021-11-04,33,178
DE-BE,00+,2021-11-05,45,191
DE-BE,00+,2021-11-06,46,210
DE-BE,00+,2021-11-07,0,207
DE-BE,00+,2021-11-08,2,208
DE-BE,00+,2021-11-09,31,200
DE-BE,00+,2021-11-10,48,205
DE-BE,00+,2021-11-11,47,219
DE-BE,00+,2021-11-12,38,212
DE-BE,00+,2021-11-13,40,206
DE-BE,00+,2021-11-14,5,211
DE-BE,00+,2021-11-15,0,209
DE-BE,00+,2021-11-16,36,214
DE-BE,00+,2021-11-17,52,218
DE-BE,00+,2021-11-18,34,205
DE-BE,00+,2021-11-19,48,215
DE-BE,00+,2021-11-20,46,221
DE-BE,00+,2021-11-21,0,216
DE-BE,00+,2021-11-22,0,216
DE-BE,00+,2021-11-23,47,227
DE-BE,00+,2021-11-24,59,234
DE-BE,00+,2021-11-25,51,251
DE-BE,00+,2021-11-26,74,277
DE-BE,00+,2021-11-27,35,266
DE-BE,00+,2021-11-28,4,270
DE-BE,00+,2021-11-29,1,271
DE-BE,00+,2021-11-30,69,293
DE-BE,00+,2021-12-01,45,279
DE-BE,00+,2021-12-02,49,277
DE-BE,00+,2021-12-03,42,245
DE-BE,00+,2021-12-04,52,262
DE-BE,00+,2021-12-05,6,264
DE-BE,00+,2021-12-06,5,268
DE-BE,00+,2021-12-07,48,247
DE-BE,00+,2021-12-08,53,255
DE-BE,00+,2021-12-09,52,258
DE-BE,00+,2021-12-10,63,279
DE-BE,00+,2021-12-11,42,269
DE-BE,00+,2021-12-12,3,266
DE-BE,00+,2021-12-13,3,264
DE-BE,00+,2021-12-14,61,277
DE-BE,00+,2021-12-15,70,294
DE-BE,00+,2021-12-16,72,314
DE-BE,00+,2021-12-17,56,307
DE-BE,00+,2021-12-18,47,312
DE-BE,00+,2021-12-19,15,324
DE-BE,00-04,2021-04-07,1,
DE-BE,00-04,2021-04-08,-4,
DE-BE,00-04,2021-04-09,0,
DE-BE,00-04,2021-04-10,1,
DE-BE,00-04,2021-04-11,0,
DE-BE,00-04,2021-04-12,0,
DE-BE,00-04,2021-04-13,0,-2
DE-BE,00-04,2021-04-14,0,-3
DE-BE,00-04,2021-04-15,1,2
DE-BE,00-04,2021-04-16,0,2
DE-BE,00-04,2021-04-17,3,4
DE-BE,00-04,2021-04-18,0,4
DE-BE,00-04,2021-04-19,0,4
DE-BE,00-04,2021-04-20,1,5
DE-BE,00-04,2021-04-21,0,5
DE-BE,00-04,2021-04-22,0,4
DE-BE,00-04,2021-04-23,0,4
DE-BE,00-04,2021-04-24,0,1
DE-BE,00-04,2021-04-25,2,3
DE-BE,00-04,2021-04-26,0,3
DE-BE,00-04,2021-04-27,1,3
DE-BE,00-04,2021-04-28,0,3
DE-BE,00-04,2021-04-29,0,3
DE-BE,00-04,2021-04-30,0,3
DE-BE,00-04,2021-05-01,2,5
DE-BE,00-04,2021-05-02,1,4
DE-BE,00-04,2021-05-03,0,4
DE-BE,00-04,2021-05-04,1,4
DE-BE,00-04,2021-05-05,-1,3
DE-BE,00-04,2021-05-06,0,3
DE-BE,00-04,2021-05-07,1,4
DE-BE,00-04,2021-05-08,1,3
DE-BE,00-04,2021-05-09,2,4
DE-BE,00-04,2021-05-10,0,4
DE-BE,00-04,2021-05-11,0,3
DE-BE,00-04,2021-05-12,1,5
DE-BE,00-04,2021-05-13,1,6
DE-BE,00-04,2021-05-14,0,5
DE-BE,00-04,2021-05-15,0,4
DE-BE,00-04,2021-05-16,0,2
DE-BE,00-04,2021-05-17,0,2
DE-BE,00-04,2021-05-18,3,5
DE-BE,00-04,2021-05-19,-1,3
DE-BE,00-04,2021-05-20,0,2
DE-BE,00-04,2021-05-21,0,2
DE-BE,00-04,2021-05-22,0,2
DE-BE,00-04,2021-05-23,0,2
DE-BE,00-04,2021-05-24,0,2
DE-BE,00-04,2021-05-25,0,-1
DE-BE,00-04,2021-05-26,0,0
DE-BE,00-04,2021-05-27,0,0
DE-BE,00-04,2021-05-28,0,0
DE-BE,00-04,2021-05-29,1,1
DE-BE,00-04,2021-05-30,0,1
DE-BE,00-04,2021-05-31,0,1
DE-BE,00-04,2021-06-01,1,2
DE-BE,00-04,2021-06-02,1,3
DE-BE,00-04,2021-06-03,0,3
DE-BE,00-04,2021-06-04,0,3
DE-BE,00-04,2021-06-05,0,2
DE-BE,00-04,2021-06-06,0,2
DE-BE,00-04,2021-06-07,0,2
DE-BE,00-04,2021-06-08,0,1
DE-BE,00-04,2021-06-09,1,1
DE-BE,00-04,2021-06-10,0,1
DE-BE,00-04,2021-06-11,0,1
DE-BE,00-04,2021-06-12,0,1
DE-BE,00-04,2021-06-13,0,1
DE-BE,00-04,2021-06-14,0,1
DE-BE,00-04,2021-06-15,0,1
DE-BE,00-04,2021-06-16,0,0
DE-BE,00-04,2021-06-17,0,0
DE-BE,00-04,2021-06-18,0,0
DE-BE,00-04,2021-06-19,0,0
DE-BE,00-04,2021-06-20,0,0
DE-BE,00-04,2021-06-21,0,0
DE-BE,00-04,2021-06-22,0,0
DE-BE,00-04,2021-06-23,0,0
DE-BE,00-04,2021-06-24,0,0
DE-BE,00-04,2021-06-25,0,0
DE-BE,00-04,2021-06-26,0,0
DE-BE,00-04,2021-06-27,0,0
DE-BE,00-04,2021-06-28,0,0
DE-BE,00-04,2021-06-29,0,0
DE-BE,00-04,2021-06-30,-1,-1
DE-BE,00-04,2021-07-01,0,-1
DE-BE,00-04,2021-07-02,0,-1
DE-BE,00-04,2021-07-03,0,-1
DE-BE,00-04,2021-07-04,0,-1
DE-BE,00-04,2021-07-05,0,-1
DE-BE,00-04,2021-07-06,0,-1
DE-BE,00-04,2021-07-07,0,0
DE-BE,00-04,2021-07-08,0,0
DE-BE,00-04,2021-07-09,0,0
DE-BE,00-04,2021-07-10,0,0
DE-BE,00-04,2021-07-11,0,0
DE-BE,00-04,2021-07-12,0,0
DE-BE,00-04,2021-07-13,0,0
DE-BE,00-04,2021-07-14,0,0
DE-BE,00-04,2021-07-15,0,0
DE-BE,00-04,2021-07-16,0,0
DE-BE,00-04,2021-07-17,0,0
DE-BE,00-04,2021-07-18,0,0
DE-BE,00-04,2021-07-19,0,0
DE-BE,00-04,2021-07-20,1,1
DE-BE,00-04,2021-07-21,0,1
DE-BE,00-04,2021-07-22,0,1
DE-BE,00-04,2021-07-23,1,2
DE-BE,00-04,2021-07-24,1,3
DE-BE,00-04,2021-07-25,0,3
DE-BE,00-04,2021-07-26,0,3
DE-BE,00-04,2021-07-27,0,2
DE-BE,00-04,2021-07-28,0,2
DE-BE,00-04,2021-07-29,-1,1
DE-BE,00-04,2021-07-30,0,0
DE-BE,00-04,2021-07-31,0,-1
DE-BE,00-04,2021-08-01,0,-1
DE-BE,00-04,2021-08-02,0,-1
DE-BE,00-04,2021-08-03,0,-1
DE-BE,00-04,2021-08-04,1,0
DE-BE,00-04,2021-08-05,0,1
DE-BE,00-04,2021-08-06,-1,0
DE-BE,00-04,2021-08-07,0,0
DE-BE,00-04,2021-08-08,0,0
DE-BE,00-04,2021-08-09,0,0
DE-BE,00-04,2021-08-10,0,0
DE-BE,00-04,2021-08-11,0,-1
DE-BE,00-04,2021-08-12,2,1
DE-BE,00-04,2021-08-13,1,3
DE-BE,00-04,2021-08-14,2,5
DE-BE,00-04,2021-08-15,0,5
DE-BE,00-04,2021-08-16,0,5
DE-BE,00-04,2021-08-17,-1,4
DE-BE,00-04,2021-08-18,0,4
DE-BE,00-04,2021-08-19,3,5
DE-BE,00-04,2021-08-20,0,4
DE-BE,00-04,2021-08-21,1,3
DE-BE,00-04,2021-08-22,0,3
DE-BE,00-04,2021-08-23,0,3
DE-BE,00-04,2021-08-24,0,4
DE-BE,00-04,2021-08-25,2,6
DE-BE,00-04,2021-08-26,1,4
DE-BE,00-04,2021-08-27,0,4
DE-BE,00-04,2021-08-28,0,3
DE-BE,00-04,2021-08-29,0,3
DE-BE,00-04,2021-08-30,0,3
DE-BE,00-04,2021-08-31,0,3
DE-BE,00-04,2021-09-01,0,1
DE-BE,00-04,2021-09-02,0,0
DE-BE,00-04,2021-09-03,2,2
DE-BE,00-04,2021-09-04,0,2
DE-BE,00-04,2021-09-05,0,2
DE-BE,00-04,2021-09-06,0,2
DE-BE,00-04,2021-09-07,0,2
DE-BE,00-04,2021-09-08,0,2
DE-BE,00-04,2021-09-09,1,3
DE-BE,00-04,2021-09-10,0,1
DE-BE,00-04,2021-09-11,0,1
DE-BE,00-04,2021-09-12,0,1
DE-BE,00-04,2021-09-13,0,1
DE-BE,00-04,2021-09-14,0,1
DE-BE,00-04,2021-09-15,0,1
DE-BE,00-04,2021-09-16,2,2
DE-BE,00-04,2021-09-17,0,2
DE-BE,00-04,2021-09-18,0,2
DE-BE,00-04,2021-09-19,1,3
DE-BE,00-04,2021-09-20,0,3
DE-BE,00-04,2021-09-21,0,3
DE-BE,00-04,2021-09-22,0,3
DE-BE,00-04,2021-09-23,0,1
DE-BE,00-04,2021-09-24,2,3
DE-BE,00-04,2021-09-25,0,3
DE-BE,00-04,2021-09-26,0,2
DE-BE,00-04,2021-09-27,0,2
DE-BE,00-04,2021-09-28,0,2
DE-BE,00-04,2021-09-29,1,3
DE-BE,00-04,2021-09-30,0,3
DE-BE,00-04,2021-10-01,0,1
DE-BE,00-04,2021-10-02,1,2
DE-BE,00-04,2021-10-03,0,2
DE-BE,00-04,2021-10-04,0,2
DE-BE,00-04,2021-10-05,1,3
DE-BE,00-04,2021-10-06,0,2
DE-BE,00-04,2021-10-07,0,2
DE-BE,00-04,2021-10-08,2,4
DE-BE,00-04,2021-10-09,1,4
DE-BE,00-04,2021-10-10,0,4
DE-BE,00-04,2021-10-11,0,4
DE-BE,00-04,2021-10-12,0,3
DE-BE,00-04,2021-10-13,0,3
DE-BE,00-04,2021-10-14,0,3
DE-BE,00-04,2021-10-15,0,1
DE-BE,00-04,2021-10-16,1,1
DE-BE,00-04,2021-10-17,0,1
DE-BE,00-04,2021-10-18,1,2
DE-BE,00-04,2021-10-19,0,2
DE-BE,00-04,2021-10-20,0,2
DE-BE,00-04,2021-10-21,0,2
DE-BE,00-04,2021-10-22,1,3
DE-BE,00-04,2021-10-23,0,2
DE-BE,00-04,2021-10-24,0,2
DE-BE,00-04,2021-10-25,0,1
DE-BE,00-04,2021-10-26,-1,0
DE-BE,00-04,2021-10-27,1,1
DE-BE,00-04,2021-10-28,0,1
DE-BE,00-04,2021-10-29,2,2
DE-BE,00-04,2021-10-30,1,3
DE-BE,00-04,2021-10-31,0,3
DE-BE,00-04,2021-11-01,0,3
DE-BE,00-04,2021-11-02,2,6
DE-BE,00-04,2021-11-03,1,6
DE-BE,00-04,2021-11-04,0,6
DE-BE,00-04,2021-11-05,0,4
DE-BE,00-04,2021-11-06,3,6
DE-BE,00-04,2021-11-07,0,6
DE-BE,00-04,2021-11-08,0,6
DE-BE,00-04,2021-11-09,0,4
DE-BE,00-04,2021-11-10,1,4
DE-BE,00-04,2021-11-11,0,4
DE-BE,00-04,2021-11-12,1,5
DE-BE,00-04,2021-11-13,-24,-22
DE-BE,00-04,2021-11-14,0,-22
DE-BE,00-04,2021-11-15,0,-22
DE-BE,00-04,2021-11-16,0,-22
DE-BE,00-04,2021-11-17,0,-23
DE-BE,00-04,2021-11-18,1,-22
DE-BE,00-04,2021-11-19,0,-23
DE-BE,00-04,2021-11-20,0,1
DE-BE,00-04,2021-11-21,0,1
DE-BE,00-04,2021-11-22,0,1
DE-BE,00-04,2021-11-23,2,3
DE-BE,00-04,2021-11-24,0,3
DE-BE,00-04,2021-11-25,0,2
DE-BE,00-04,2021-11-26,0,2
DE-BE,00-04,2021-11-27,0,2
DE-BE,00-04,2021-11-28,0,2
DE-BE,00-04,2021-11-29,0,2
DE-BE,00-04,2021-11-30,1,1
DE-BE,00-04,2021-12-01,0,1
DE-BE,00-04,2021-12-02,1,2
DE-BE,00-04,2021-12-03,2,4
DE-BE,00-04,2021-12-04,2,6
DE-BE,00-04,2021-12-05,0,6
DE-BE,00-04,2021-12-06,0,6
DE-BE,00-04,2021-12-07,-1,4
DE-BE,00-04,2021-12-08,0,4
DE-BE,00-04,2021-12-09,2,5
DE-BE,00-04,2021-12-10,0,3
DE-BE,00-04,2021-12-11,0,1
DE-BE,00-04,2021-12-12,0,1
DE-BE,00-04,2021-12-13,0,1
DE-BE,00-04,2021-12-14,1,3
DE-BE,00-04,2021-12-15,2,5
DE-BE,00-04,2021-12-16,3,6
DE-BE,00-04,2021-12-17,5,11
DE-BE,00-04,2021-12-18,0,11
DE-BE,00-04,2021-12-19,0,11
DE-BE,05-14,2021-04-07,0,
DE-BE,05-14,2021-04-08,0,
DE-BE,05-14,2021-04-09,3,
DE-BE,05-14,2021-04-10,0,
DE-BE,05-14,2021-04-11,0,
DE-BE,05-14,2021-04-12,0,
DE-BE,05-14,2021-04-13,1,4
DE-BE,05-14,2021-04-14,1,5
DE-BE,05-14,2021-04-15,0,5
DE-BE,05-14,2021-04-16,0,2
DE-BE,05-14,2021-04-17,1,3
DE-BE,05-14,2021-04-18,0,3
DE-BE,05-14,2021-04-19,0,3
DE-BE,05-14,2021-04-20,0,2
DE-BE,05-14,2021-04-21,0,1
DE-BE,05-14,2021-04-22,0,1
DE-BE,05-14,2021-04-23,4,5
DE-BE,05-14,2021-04-24,1,5
DE-BE,05-14,2021-04-25,1,6
DE-BE,05-14,2021-04-26,1,7
DE-BE,05-14,2021-04-27,0,7
DE-BE,05-14,2021-04-28,0,7
DE-BE,05-14,2021-04-29,1,8
DE-BE,05-14,2021-04-30,0,4
DE-BE,05-14,2021-05-01,1,4
DE-BE,05-14,2021-05-02,0,3
DE-BE,05-14,2021-05-03,0,2
DE-BE,05-14,2021-05-04,2,4
DE-BE,05-14,2021-05-05,1,5
DE-BE,05-14,2021-05-06,2,6
DE-BE,05-14,2021-05-07,0,6
DE-BE,05-14,2021-05-08,0,5
DE-BE,05-14,2021-05-09,1,6
DE-BE,05-14,2021-05-10,0,6
DE-BE,05-14,2021-05-11,2,6
DE-BE,05-14,2021-05-12,0,5
DE-BE,05-14,2021-05-13,0,3
DE-BE,05-14,2021-05-14,1,4
DE-BE,05-14,2021-05-15,0,4
DE-BE,05-14,2021-05-16,0,3
DE-BE,05-14,2021-05-17,0,3
DE-BE,05-14,2021-05-18,0,1
DE-BE,05-14,2021-05-19,3,4
DE-BE,05-14,2021-05-20,0,4
DE-BE,05-14,2021-05-21,1,4
DE-BE,05-14,2021-05-22,0,4
DE-BE,05-14,2021-05-23,0,4
DE-BE,05-14,2021-05-24,0,4
DE-BE,05-14,2021-05-25,2,6
DE-BE,05-14,2021-05-26,0,3
DE-BE,05-14,2021-05-27,1,4
DE-BE,05-14,2021-05-28,0,3
DE-BE,05-14,2021-05-29,1,4
DE-BE,05-14,2021-05-30,0,4
DE-BE,05-14,2021-05-31,0,4
DE-BE,05-14,2021-06-01,0,2
DE-BE,05-14,2021-06-02,0,2
DE-BE,05-14,2021-06-03,2,3
DE-BE,05-14,2021-06-04,1,4
DE-BE,05-14,2021-06-05,0,3
DE-BE,05-14,2021-06-06,0,3
DE-BE,05-14,2021-06-07,0,3
DE-BE,05-14,2021-06-08,0,3
DE-BE,05-14,2021-06-09,0,3
DE-BE,05-14,2021-06-10,1,2
DE-BE,05-14,2021-06-11,1,2
DE-BE,05-14,2021-06-12,0,2
DE-BE,05-14,2021-06-13,0,2
DE-BE,05-14,2021-06-14,0,2
DE-BE,05-14,2021-06-15,0,2
DE-BE,05-14,2021-06-16,0,2
DE-BE,05-14,2021-06-17,0,1
DE-BE,05-14,2021-06-18,0,0
DE-BE,05-14,2021-06-19,0,0
DE-BE,05-14,2021-06-20,0,0
DE-BE,05-14,2021-06-21,0,0
DE-BE,05-14,2021-06-22,0,0
DE-BE,05-14,2021-06-23,1,1
DE-BE,05-14,2021-06-24,0,1
DE-BE,05-14,2021-06-25,0,1
DE-BE,05-14,2021-06-26,0,1
DE-BE,05-14,2021-06-27,1,2
DE-BE,05-14,2021-06-28,0,2
DE-BE,05-14,2021-06-29,0,2
DE-BE,05-14,2021-06-30,2,3
DE-BE,05-14,2021-07-01,0,3
DE-BE,05-14,2021-07-02,0,3
DE-BE,05-14,2021-07-03,0,3
DE-BE,05-14,2021-07-04,0,2
DE-BE,05-14,2021-07-05,0,2
DE-BE,05-14,2021-07-06,-1,1
DE-BE,05-14,2021-07-07,0,-1
DE-BE,05-14,2021-07-08,0,-1
DE-BE,05-14,2021-07-09,0,-1
DE-BE,05-14,2021-07-10,0,-1
DE-BE,05-14,2021-07-11,0,-1
DE-BE,05-14,2021-07-12,0,-1
DE-BE,05-14,2021-07-13,0,0
DE-BE,05-14,2021-07-14,0,0
DE-BE,05-14,2021-07-15,0,0
DE-BE,05-14,2021-07-16,0,0
DE-BE,05-14,2021-07-17,1,1
DE-BE,05-14,2021-07-18,0,1
DE-BE,05-14,2021-07-19,0,1
DE-BE,05-14,2021-07-20,0,1
DE-BE,05-14,2021-07-21,0,1
DE-BE,05-14,2021-07-22,0,1
DE-BE,05-14,2021-07-23,0,1
DE-BE,05-14,2021-07-24,0,0
DE-BE,05-14,2021-07-25,0,0
DE-BE,05-14,2021-07-26,0,0
DE-BE,05-14,2021-07-27,0,0
DE-BE,05-14,2021-07-28,0,0
DE-BE,05-14,2021-07-29,0,0
DE-BE,05-14,2021-07-30,0,0
DE-BE,05-14,2021-07-31,0,0
DE-BE,05-14,2021-08-01,0,0
DE-BE,05-14,2021-08-02,0,0
DE-BE,05-14,2021-08-03,0,0
DE-BE,05-14,2021-08-04,0,0
DE-BE,05-14,2021-08-05,0,0
DE-BE,05-14,2021-08-06,0,0
DE-BE,05-14,2021-08-07,0,0
DE-BE,05-14,2021-08-08,0,0
DE-BE,05-14,2021-08-09,0,0
DE-BE,05-14,2021-08-10,1,1
DE-BE,05-14,2021-08-11,0,1
DE-BE,05-14,2021-08-12,0,1
DE-BE,05-14,2021-08-13,1,2
DE-BE,05-14,2021-08-14,0,2
DE-BE,05-14,2021-08-15,0,2
DE-BE,05-14,2021-08-16,0,2
DE-BE,05-14,2021-08-17,0,1
DE-BE,05-14,2021-08-18,1,2
DE-BE,05-14,2021-08-19,0,2
DE-BE,05-14,2021-08-20,0,1
DE-BE,05-14,2021-08-21,0,1
DE-BE,05-14,2021-08-22,0,1
DE-BE,05-14,2021-08-23,0,1
DE-BE,05-14,2021-08-24,0,1
DE-BE,05-14,2021-08-25,0,0
DE-BE,05-14,2021-08-26,2,2
DE-BE,05-14,2021-08-27,0,2
DE-BE,05-14,2021-08-28,0,2
DE-BE,05-14,2021-08-29,0,2
DE-BE,05-14,2021-08-30,0,2
DE-BE,05-14,2021-08-31,1,3
DE-BE,05-14,2021-09-01,0,3
DE-BE,05-14,2021-09-02,1,2
DE-BE,05-14,2021-09-03,1,3
DE-BE,05-14,2021-09-04,0,3
DE-BE,05-14,2021-09-05,1,4
DE-BE,05-14,2021-09-06,0,4
DE-BE,05-14,2021-09-07,2,5
DE-BE,05-14,2021-09-08,2,7
DE-BE,05-14,2021-09-09,0,6
DE-BE,05-14,2021-09-10,0,5
DE-BE,05-14,2021-09-11,0,5
DE-BE,05-14,2021-09-12,0,4
DE-BE,05-14,2021-09-13,0,4
DE-BE,05-14,2021-09-14,1,3
DE-BE,05-14,2021-09-15,2,3
DE-BE,05-14,2021-09-16,0,3
DE-BE,05-14,2021-09-17,0,3
DE-BE,05-14,2021-09-18,1,4
DE-BE,05-14,2021-09-19,0,4
DE-BE,05-14,2021-09-20,0,4
DE-BE,05-14,2021-09-21,0,3
DE-BE,05-14,2021-09-22,0,1
DE-BE,05-14,2021-09-23,1,2
DE-BE,05-14,2021-09-24,2,4
DE-BE,05-14,2021-09-25,0,3
DE-BE,05-14,2021-09-26,0,3
DE-BE,05-14,2021-09-27,0,3
DE-BE,05-14,2021-09-28,0,3
DE-BE,05-14,2021-09-29,0,3
DE-BE,05-14,2021-09-30,1,3
DE-BE,05-14,2021-10-01,0,1
DE-BE,05-14,2021-10-02,0,1
DE-BE,05-14,2021-10-03,0,1
DE-BE,05-14,2021-10-04,0,1
DE-BE,05-14,2021-10-05,0,1
DE-BE,05-14,2021-10-06,0,1
DE-BE,05-14,2021-10-07,1,1
DE-BE,05-14,2021-10-08,0,1
DE-BE,05-14,2021-10-09,1,2
DE-BE,05-14,2021-10-10,1,3
DE-BE,05-14,2021-10-11,0,3
DE-BE,05-14,2021-10-12,0,3
DE-BE,05-14,2021-10-13,1,4
DE-BE,05-14,2021-10-14,0,3
DE-BE,05-14,2021-10-15,1,4
DE-BE,05-14,2021-10-16,0,3
DE-BE,05-14,2021-10-17,0,2
DE-BE,05-14,2021-10-18,0,2
DE-BE,05-14,2021-10-19,2,4
DE-BE,05-14,2021-10-20,2,5
DE-BE,05-14,2021-10-21,-1,4
DE-BE,05-14,2021-10-22,1,4
DE-BE,05-14,2021-10-23,0,4
DE-BE,05-14,2021-10-24,0,4
DE-BE,05-14,2021-10-25,0,4
DE-BE,05-14,2021-10-26,2,4
DE-BE,05-14,2021-10-27,2,4
DE-BE,05-14,2021-10-28,0,5
DE-BE,05-14,2021-10-29,0,4
DE-BE,05-14,2021-10-30,1,5
DE-BE,05-14,2021-10-31,0,5
DE-BE,05-14,2021-11-01,0,5
DE-BE,05-14,2021-11-02,0,3
DE-BE,05-14,2021-11-03,0,1
DE-BE,05-14,2021-11-04,3,4
DE-BE,05-14,2021-11-05,1,5
DE-BE,05-14,2021-11-06,2,6
DE-BE,05-14,2021-11-07,0,6
DE-BE,05-14,2021-11-08,0,6
DE-BE,05-14,2021-11-09,1,7
DE-BE,05-14,2021-11-10,3,10
DE-BE,05-14,2021-11-11,1,8
DE-BE,05-14,2021-11-12,1,8
DE-BE,05-14,2021-11-13,1,7
DE-BE,05-14,2021-11-14,0,7
DE-BE,05-14,2021-11-15,0,7
DE-BE,05-14,2021-11-16,2,8
DE-BE,05-14,2021-11-17,6,11
DE-BE,05-14,2021-11-18,1,11
DE-BE,05-14,2021-11-19,2,12
DE-BE,05-14,2021-11-20,2,13
DE-BE,05-14,2021-11-21,0,13
DE-BE,05-14,2021-11-22,0,13
DE-BE,05-14,2021-11-23,3,14
DE-BE,05-14,2021-11-24,3,11
DE-BE,05-14,2021-11-25,5,15
DE-BE,05-14,2021-11-26,0,13
DE-BE,05-14,2021-11-27,1,12
DE-BE,05-14,2021-11-28,0,12
DE-BE,05-14,2021-11-29,0,12
DE-BE,05-14,2021-11-30,3,12
DE-BE,05-14,2021-12-01,0,9
DE-BE,05-14,2021-12-02,0,4
DE-BE,05-14,2021-12-03,0,4
DE-BE,05-14,2021-12-04,6,9
DE-BE,05-14,2021-12-05,0,9
DE-BE,05-14,2021-12-06,0,9
DE-BE,05-14,2021-12-07,1,7
DE-BE,05-14,2021-12-08,1,8
DE-BE,05-14,2021-12-09,0,8
DE-BE,05-14,2021-12-10,2,10
DE-BE,05-14,2021-12-11,0,4
DE-BE,05-14,2021-12-12,0,4
DE-BE,05-14,2021-12-13,0,4
DE-BE,05-14,2021-12-14,1,4
DE-BE,05-14,2021-12-15,2,5
DE-BE,05-14,2021-12-16,3,8
DE-BE,05-14,2021-12-17,4,10
DE-BE,05-14,2021-12-18,0,10
DE-BE,05-14,2021-12-19,0,10
DE-BE,15-34,2021-04-07,5,
DE-BE,15-34,2021-04-08,-1,
DE-BE,15-34,2021-04-09,9,
DE-BE,15-34,2021-04-10,10,
DE-BE,15-34,2021-04-11,4,
DE-BE,15-34,2021-04-12,1,
DE-BE,15-34,2021-04-13,2,30
DE-BE,15-34,2021-04-14,7,32
DE-BE,15-34,2021-04-15,9,42
DE-BE,15-34,2021-04-16,8,41
DE-BE,15-34,2021-04-17,8,39
DE-BE,15-34,2021-04-18,1,36
DE-BE,15-34,2021-04-19,3,38
DE-BE,15-34,2021-04-20,0,36
DE-BE,15-34,2021-04-21,6,35
DE-BE,15-34,2021-04-22,3,29
DE-BE,15-34,2021-04-23,10,31
DE-BE,15-34,2021-04-24,1,24
DE-BE,15-34,2021-04-25,1,24
DE-BE,15-34,2021-04-26,0,21
DE-BE,15-34,2021-04-27,12,33
DE-BE,15-34,2021-04-28,8,35
DE-BE,15-34,2021-04-29,5,37
DE-BE,15-34,2021-04-30,8,35
DE-BE,15-34,2021-05-01,5,39
DE-BE,15-34,2021-05-02,9,47
DE-BE,15-34,2021-05-03,0,47
DE-BE,15-34,2021-05-04,2,37
DE-BE,15-34,2021-05-05,14,43
DE-BE,15-34,2021-05-06,7,45
DE-BE,15-34,2021-05-07,3,40
DE-BE,15-34,2021-05-08,2,37
DE-BE,15-34,2021-05-09,2,30
DE-BE,15-34,2021-05-10,0,30
DE-BE,15-34,2021-05-11,1,29
DE-BE,15-34,2021-05-12,6,21
DE-BE,15-34,2021-05-13,-1,13
DE-BE,15-34,2021-05-14,1,11
DE-BE,15-34,2021-05-15,1,10
DE-BE,15-34,2021-05-16,5,13
DE-BE,15-34,2021-05-17,1,14
DE-BE,15-34,2021-05-18,6,19
DE-BE,15-34,2021-05-19,-1,12
DE-BE,15-34,2021-05-20,5,18
DE-BE,15-34,2021-05-21,4,21
DE-BE,15-34,2021-05-22,0,20
DE-BE,15-34,2021-05-23,1,16
DE-BE,15-34,2021-05-24,0,15
DE-BE,15-34,2021-05-25,0,9
DE-BE,15-34,2021-05-26,4,14
DE-BE,15-34,2021-05-27,1,10
DE-BE,15-34,2021-05-28,1,7
DE-BE,15-34,2021-05-29,2,9
DE-BE,15-34,2021-05-30,1,9
DE-BE,15-34,2021-05-31,0,9
DE-BE,15-34,2021-06-01,0,9
DE-BE,15-34,2021-06-02,2,7
DE-BE,15-34,2021-06-03,5,11
DE-BE,15-34,2021-06-04,3,13
DE-BE,15-34,2021-06-05,2,13
DE-BE,15-34,2021-06-06,0,12
DE-BE,15-34,2021-06-07,0,12
DE-BE,15-34,2021-06-08,-1,11
DE-BE,15-34,2021-06-09,3,12
DE-BE,15-34,2021-06-10,4,11
DE-BE,15-34,2021-06-11,2,10
DE-BE,15-34,2021-06-12,1,9
DE-BE,15-34,2021-06-13,1,10
DE-BE,15-34,2021-06-14,0,10
DE-BE,15-34,2021-06-15,2,13
DE-BE,15-34,2021-06-16,1,11
DE-BE,15-34,2021-06-17,1,8
DE-BE,15-34,2021-06-18,1,7
DE-BE,15-34,2021-06-19,1,7
DE-BE,15-34,2021-06-20,0,6
DE-BE,15-34,2021-06-21,0,6
DE-BE,15-34,2021-06-22,1,5
DE-BE,15-34,2021-06-23,3,7
DE-BE,15-34,2021-06-24,2,8
DE-BE,15-34,2021-06-25,2,9
DE-BE,15-34,2021-06-26,1,9
DE-BE,15-34,2021-06-27,0,9
DE-BE,15-34,2021-06-28,0,9
DE-BE,15-34,2021-06-29,0,8
DE-BE,15-34,2021-06-30,0,5
DE-BE,15-34,2021-07-01,0,3
DE-BE,15-34,2021-07-02,0,1
DE-BE,15-34,2021-07-03,3,3
DE-BE,15-34,2021-07-04,0,3
DE-BE,15-34,2021-07-05,0,3
DE-BE,15-34,2021-07-06,2,5
DE-BE,15-34,2021-07-07,-1,4
DE-BE,15-34,2021-07-08,0,4
DE-BE,15-34,2021-07-09,0,4
DE-BE,15-34,2021-07-10,0,1
DE-BE,15-34,2021-07-11,0,1
DE-BE,15-34,2021-07-12,0,1
